,Color_x,Color_y,C_mouvement_x,C_mouvement_y,Hough_x,Hough_y,H_mouvement_x,H_mouvement_y
731,615,267,26,11,768,242,180,-12
732,650,283,35,16,768,242,0,0
733,650,249,0,-34,652,248,-116,6
734,640,200,-10,-49,640,200,-12,-48
735,630,165,-10,-35,768,242,128,42
736,622,137,-8,-28,622,136,-146,-106
737,616,119,-6,-18,768,242,146,106
738,610,106,-6,-13,610,106,-158,-136
739,604,97,-6,-9,604,96,-6,-10
740,601,92,-3,-5,600,90,-4,-6
741,597,87,-4,-5,768,242,168,152
742,594,85,-3,-2,768,242,0,0
743,591,77,-3,-8,768,242,0,0
744,590,63,-1,-14,590,62,-178,-180
745,589,52,-1,-11,768,242,178,180
746,586,41,-3,-11,768,242,0,0
747,585,35,-1,-6,768,242,0,0
748,585,35,0,0,768,242,0,0
749,582,26,-3,-9,582,26,-186,-216
750,582,26,0,0,768,242,186,216
751,582,26,0,0,768,242,0,0
752,582,26,0,0,768,242,0,0
753,582,26,0,0,768,242,0,0
754,582,26,0,0,768,242,0,0
755,582,26,0,0,768,242,0,0
756,574,30,-8,4,768,242,0,0
757,574,30,0,0,768,242,0,0
758,574,30,0,0,768,242,0,0
759,574,30,0,0,768,242,0,0
760,574,30,0,0,768,242,0,0
761,574,30,0,0,768,242,0,0
762,574,30,0,0,768,242,0,0
763,574,30,0,0,768,242,0,0
764,574,30,0,0,768,242,0,0
765,574,30,0,0,768,242,0,0
766,574,30,0,0,768,242,0,0
767,574,30,0,0,768,242,0,0
768,574,30,0,0,768,242,0,0
769,574,30,0,0,768,242,0,0
770,574,30,0,0,768,242,0,0
771,574,30,0,0,44,106,-724,-136
772,564,28,-10,-2,768,242,724,136
773,564,28,0,0,768,242,0,0
774,564,24,0,-4,768,242,0,0
775,564,24,0,0,44,108,-724,-134
776,564,22,0,-2,476,318,432,210
777,564,22,0,0,468,314,-8,-4
778,564,22,0,0,44,104,-424,-210
779,562,24,-2,2,560,24,516,-80
780,562,24,0,0,768,242,208,218
781,562,24,0,0,768,242,0,0
782,562,24,0,0,768,242,0,0
783,562,24,0,0,768,242,0,0
784,562,24,0,0,66,110,-702,-132
785,562,24,0,0,768,242,702,132
786,562,24,0,0,768,242,0,0
787,562,24,0,0,768,242,0,0
788,562,24,0,0,460,306,-308,64
789,562,24,0,0,44,108,-416,-198
790,562,24,0,0,44,108,0,0
791,562,24,0,0,44,108,0,0
792,562,24,0,0,44,108,0,0
793,562,24,0,0,44,108,0,0
794,562,24,0,0,44,104,0,-4
795,562,24,0,0,44,104,0,0
796,562,24,0,0,44,104,0,0
797,562,24,0,0,44,108,0,4
798,562,24,0,0,44,108,0,0
799,562,24,0,0,44,108,0,0
800,562,24,0,0,44,108,0,0
801,562,24,0,0,44,106,0,-2
802,562,24,0,0,44,106,0,0
803,562,24,0,0,44,106,0,0
804,562,24,0,0,44,106,0,0
805,562,24,0,0,44,106,0,0
806,562,24,0,0,44,106,0,0
807,562,24,0,0,44,106,0,0
808,562,24,0,0,44,106,0,0
809,562,24,0,0,44,106,0,0
810,562,24,0,0,44,106,0,0
811,562,24,0,0,44,106,0,0
812,562,24,0,0,44,106,0,0
813,562,24,0,0,44,106,0,0
814,562,24,0,0,44,106,0,0
815,562,24,0,0,44,106,0,0
816,562,24,0,0,44,106,0,0
817,562,24,0,0,484,302,440,196
818,562,24,0,0,484,302,0,0
819,562,24,0,0,484,302,0,0
820,562,24,0,0,66,110,-418,-192
821,562,24,0,0,66,110,0,0
822,562,24,0,0,66,110,0,0
823,562,24,0,0,44,108,-22,-2
824,562,24,0,0,484,300,440,192
825,562,24,0,0,44,104,-440,-196
826,562,24,0,0,44,108,0,4
827,562,24,0,0,44,108,0,0
828,562,24,0,0,44,108,0,0
829,562,24,0,0,44,108,0,0
830,562,24,0,0,44,108,0,0
831,562,24,0,0,44,108,0,0
832,562,24,0,0,44,108,0,0
833,562,24,0,0,44,108,0,0
834,562,24,0,0,44,108,0,0
835,562,24,0,0,44,108,0,0
836,562,24,0,0,44,108,0,0
837,562,24,0,0,44,108,0,0
838,562,24,0,0,44,108,0,0
839,562,24,0,0,44,108,0,0
840,562,24,0,0,44,108,0,0
841,562,24,0,0,44,108,0,0
842,562,24,0,0,484,300,440,192
843,562,24,0,0,484,300,0,0
844,562,24,0,0,484,300,0,0
845,562,24,0,0,768,242,284,-58
846,562,24,0,0,768,242,0,0
847,562,24,0,0,768,242,0,0
848,562,24,0,0,768,242,0,0
849,562,24,0,0,768,242,0,0
850,562,24,0,0,768,242,0,0
851,562,24,0,0,768,242,0,0
852,562,24,0,0,768,242,0,0
853,562,24,0,0,768,242,0,0
854,562,24,0,0,768,242,0,0
855,562,24,0,0,768,242,0,0
856,467,53,-95,29,768,242,0,0
857,476,52,9,-1,768,242,0,0
858,485,52,9,0,768,242,0,0
859,495,52,10,0,768,242,0,0
860,503,52,8,0,504,52,-264,-190
861,513,52,10,0,768,242,264,190
862,522,52,9,0,768,242,0,0
863,532,52,10,0,532,52,-236,-190
864,540,52,8,0,768,242,236,190
865,549,52,9,0,768,242,0,0
866,553,52,4,0,768,242,0,0
867,538,59,-15,7,768,242,0,0
868,532,72,-6,13,768,242,0,0
869,526,85,-6,13,768,242,0,0
870,520,82,-6,-3,768,242,0,0
871,514,81,-6,-1,768,242,0,0
872,507,80,-7,-1,768,242,0,0
873,502,80,-5,0,768,242,0,0
874,494,82,-8,2,478,300,-290,58
875,488,84,-6,2,488,84,10,-216
876,482,88,-6,4,768,242,280,158
877,475,94,-7,6,474,94,-294,-148
878,468,102,-7,8,468,100,-6,6
879,461,109,-7,7,460,108,-8,8
880,452,120,-9,11,458,300,-2,192
881,445,130,-7,10,444,130,-14,-170
882,437,142,-8,12,438,142,-6,12
883,429,156,-8,14,430,156,-8,14
884,421,172,-8,16,422,172,-8,16
885,413,189,-8,17,414,188,-8,16
886,405,193,-8,4,768,242,354,54
887,396,193,-9,0,396,192,-372,-50
888,388,194,-8,1,768,242,372,50
889,378,196,-10,2,768,242,0,0
890,368,201,-10,5,368,200,-400,-42
891,360,206,-8,5,358,206,-10,6
892,350,213,-10,7,768,242,410,36
893,350,206,0,-7,768,242,0,0
894,368,178,18,-28,368,178,-400,-64
895,384,157,16,-21,768,242,400,64
896,398,139,14,-18,768,242,0,0
897,411,125,13,-14,412,124,-356,-118
898,425,114,14,-11,768,242,356,118
899,437,106,12,-8,438,104,-330,-138
900,448,99,11,-7,448,98,10,-6
901,460,94,12,-5,458,94,10,-4
902,470,92,10,-2,458,94,0,0
903,479,90,9,-2,458,94,0,0
904,489,90,10,0,458,94,0,0
905,499,91,10,1,498,90,40,-4
906,506,94,7,3,498,90,0,0
907,506,94,0,0,498,90,0,0
908,521,79,15,-15,522,78,24,-12
909,521,79,0,0,522,78,0,0
910,521,79,0,0,522,78,0,0
911,521,79,0,0,522,78,0,0
912,551,51,30,-28,520,280,-2,202
913,558,48,7,-3,520,280,0,0
914,563,47,5,-1,520,280,0,0
915,569,51,6,4,520,280,0,0
916,573,56,4,5,520,280,0,0
917,578,62,5,6,578,62,58,-218
918,584,70,6,8,584,70,6,8
919,589,80,5,10,590,78,6,8
920,596,91,7,11,596,90,6,12
921,602,104,6,13,602,102,6,12
922,609,119,7,15,608,118,6,16
923,615,134,6,15,614,132,6,14
924,621,153,6,19,622,152,8,20
925,629,173,8,20,628,172,6,20
926,635,197,6,24,634,196,6,24
927,641,221,6,24,642,220,8,24
928,650,236,9,15,650,236,8,16
929,659,244,9,8,660,242,10,6
930,670,253,11,9,670,252,10,10
931,681,263,11,10,680,264,10,12
932,688,280,7,17,680,264,0,0
933,663,231,-25,-49,680,264,0,0
934,639,194,-24,-37,638,194,-42,-70
935,618,167,-21,-27,616,166,-22,-28
936,596,141,-22,-26,596,142,-20,-24
937,578,123,-18,-18,578,122,-18,-20
938,559,107,-19,-16,560,106,-18,-16
939,545,96,-14,-11,546,96,-14,-10
940,531,86,-14,-10,530,86,-16,-10
941,516,78,-15,-8,516,78,-14,-8
942,503,74,-13,-4,502,74,-14,-4
943,490,70,-13,-4,490,70,-12,-4
944,479,68,-11,-2,490,70,0,0
945,468,68,-11,0,490,70,0,0
946,458,68,-10,0,490,70,0,0
947,448,70,-10,2,490,70,0,0
948,438,72,-10,2,490,70,0,0
949,429,76,-9,4,428,74,-62,4
950,420,79,-9,3,428,74,0,0
951,411,81,-9,2,428,74,0,0
952,404,71,-7,-10,404,70,-24,-4
953,396,60,-8,-11,396,60,-8,-10
954,388,52,-8,-8,396,60,0,0
955,381,45,-7,-7,396,60,0,0
956,373,39,-8,-6,396,60,0,0
957,367,35,-6,-4,396,60,0,0
958,360,31,-7,-4,610,262,214,202
959,358,32,-2,1,610,262,0,0
960,379,38,21,6,610,262,0,0
961,403,50,24,12,404,50,-206,-212
962,422,61,19,11,422,60,18,10
963,445,74,23,13,422,60,0,0
964,470,90,25,16,468,90,46,30
965,495,110,25,20,494,108,26,18
966,506,110,11,0,506,110,12,2
967,512,101,6,-9,506,110,0,0
968,517,95,5,-6,516,94,10,-16
969,522,90,5,-5,522,90,6,-4
970,529,85,7,-5,528,84,6,-6
971,534,83,5,-2,534,82,6,-2
972,540,81,6,-2,540,80,6,-2
973,546,81,6,0,546,80,6,0
974,552,83,6,2,552,82,6,2
975,557,85,5,2,556,84,4,2
976,563,89,6,4,562,88,6,4
977,569,95,6,6,568,94,6,6
978,575,101,6,6,574,102,6,8
979,579,111,4,10,580,110,6,8
980,586,121,7,10,586,120,6,10
981,591,132,5,11,590,132,4,12
982,596,145,5,13,596,144,6,12
983,601,159,5,14,600,158,4,14
984,605,174,4,15,606,174,6,16
985,611,191,6,17,610,190,4,16
986,616,208,5,17,614,208,4,18
987,622,199,6,-9,622,198,8,-10
988,629,189,7,-10,622,198,0,0
989,636,181,7,-8,634,180,12,-18
990,638,176,2,-5,634,180,0,0
991,632,143,-6,-33,634,180,0,0
992,622,124,-10,-19,634,180,0,0
993,616,108,-6,-16,634,180,0,0
994,608,100,-8,-8,688,156,54,-24
995,604,95,-4,-5,688,156,0,0
996,599,93,-5,-2,688,156,0,0
997,597,77,-2,-16,688,156,0,0
998,595,62,-2,-15,688,156,0,0
999,592,49,-3,-13,592,48,-96,-108
1000,589,40,-3,-9,592,48,0,0
1001,587,32,-2,-8,592,48,0,0
1002,593,29,6,-3,592,28,0,-20
1003,604,27,11,-2,604,26,12,-2
1004,617,26,13,-1,604,26,0,0
1005,628,27,11,1,628,26,24,0
1006,641,28,13,1,628,26,0,0
1007,653,30,12,2,652,30,24,4
1008,665,33,12,3,652,30,0,0
1009,679,39,14,6,652,30,0,0
1010,691,43,12,4,652,30,0,0
1011,705,51,14,8,652,30,0,0
1012,718,59,13,8,718,58,66,28
1013,732,68,14,9,732,68,14,10
1014,746,80,14,12,732,68,0,0
1015,760,92,14,12,732,68,0,0
1016,774,107,14,15,774,106,42,38
1017,788,122,14,15,788,122,14,16
1018,804,141,16,19,804,140,16,18
1019,817,158,13,17,816,158,12,18
1020,831,178,14,20,830,178,14,20
1021,846,201,15,23,846,202,16,24
1022,859,223,13,22,858,222,12,20
1023,873,248,14,25,872,248,14,26
1024,887,275,14,27,886,274,14,26
1025,902,307,15,32,902,306,16,32
1026,914,332,12,25,914,332,12,26
1027,926,362,12,30,926,362,12,30
1028,939,394,13,32,938,394,12,32
1029,954,421,15,27,938,394,0,0
1030,954,421,0,0,938,394,0,0
1031,954,421,0,0,938,394,0,0
1032,954,421,0,0,492,296,-446,-98
1033,954,421,0,0,492,296,0,0
1034,954,421,0,0,492,296,0,0
1035,954,421,0,0,492,296,0,0
1036,954,421,0,0,492,296,0,0
1037,954,421,0,0,492,296,0,0
1038,954,421,0,0,492,296,0,0
1039,954,421,0,0,492,296,0,0
1040,954,421,0,0,44,108,-448,-188
1041,954,421,0,0,44,108,0,0
1042,954,421,0,0,44,108,0,0
1043,954,421,0,0,44,108,0,0
1044,954,421,0,0,44,108,0,0
1045,954,421,0,0,44,108,0,0
1046,954,421,0,0,482,286,438,178
1047,954,421,0,0,44,104,-438,-182
1048,954,421,0,0,44,104,0,0
1049,954,421,0,0,44,104,0,0
1050,954,421,0,0,44,104,0,0
1051,954,421,0,0,44,104,0,0
1052,954,421,0,0,44,104,0,0
1053,954,421,0,0,44,104,0,0
1054,954,421,0,0,44,104,0,0
1055,954,421,0,0,44,104,0,0
1056,954,421,0,0,44,108,0,4
1057,954,421,0,0,44,104,0,-4
1058,954,421,0,0,44,104,0,0
1059,954,421,0,0,44,104,0,0
1060,954,421,0,0,44,104,0,0
1061,954,421,0,0,44,108,0,4
1062,954,421,0,0,44,108,0,0
1063,954,421,0,0,44,108,0,0
1064,954,421,0,0,44,108,0,0
1065,954,421,0,0,44,108,0,0
1066,954,421,0,0,44,108,0,0
1067,954,421,0,0,44,108,0,0
1068,954,421,0,0,44,108,0,0
1069,954,421,0,0,44,108,0,0
1070,954,421,0,0,44,108,0,0
1071,954,421,0,0,44,108,0,0
1072,954,421,0,0,44,108,0,0
1073,954,421,0,0,44,108,0,0
1074,954,421,0,0,44,108,0,0
1075,954,421,0,0,44,108,0,0
1076,954,421,0,0,44,108,0,0
1077,954,421,0,0,44,108,0,0
1078,954,421,0,0,44,108,0,0
1079,954,421,0,0,488,286,444,178
1080,954,421,0,0,488,286,0,0
1081,954,421,0,0,488,286,0,0
1082,954,421,0,0,492,286,4,0
1083,954,421,0,0,492,286,0,0
1084,954,421,0,0,492,286,0,0
1085,954,421,0,0,492,286,0,0
1086,954,421,0,0,492,286,0,0
1087,954,421,0,0,44,108,-448,-178
1088,954,421,0,0,44,108,0,0
1089,954,421,0,0,44,108,0,0
1090,954,421,0,0,44,108,0,0
1091,954,421,0,0,44,108,0,0
1092,954,421,0,0,44,108,0,0
1093,954,421,0,0,44,108,0,0
1094,954,421,0,0,44,108,0,0
1095,954,421,0,0,44,108,0,0
1096,954,421,0,0,44,108,0,0
1097,954,421,0,0,44,108,0,0
1098,954,421,0,0,44,108,0,0
1099,954,421,0,0,44,108,0,0
1100,954,421,0,0,44,108,0,0
1101,954,421,0,0,44,108,0,0
1102,954,421,0,0,44,108,0,0
1103,954,421,0,0,44,108,0,0
1104,954,421,0,0,44,108,0,0
1105,954,421,0,0,44,108,0,0
1106,954,421,0,0,492,288,448,180
1107,954,421,0,0,492,288,0,0
1108,954,421,0,0,492,288,0,0
1109,954,421,0,0,492,288,0,0
1110,954,421,0,0,492,288,0,0
1111,954,421,0,0,492,288,0,0
1112,954,421,0,0,492,288,0,0
1113,954,421,0,0,492,288,0,0
1114,954,421,0,0,492,288,0,0
1115,954,421,0,0,492,288,0,0
1116,954,421,0,0,492,288,0,0
1117,954,421,0,0,492,288,0,0
1118,954,421,0,0,494,288,2,0
1119,954,421,0,0,494,288,0,0
1120,493,257,-461,-164,494,256,0,-32
1121,495,257,2,0,494,256,0,0
1122,495,258,0,1,494,256,0,0
1123,495,257,0,-1,496,256,2,0
1124,495,257,0,0,496,256,0,0
1125,497,257,2,0,496,256,0,0
1126,497,257,0,0,496,256,0,0
1127,497,257,0,0,496,256,0,0
1128,497,257,0,0,496,256,0,0
1129,497,257,0,0,496,256,0,0
1130,497,257,0,0,496,256,0,0
1131,497,257,0,0,496,256,0,0
1132,497,257,0,0,496,256,0,0
1133,497,257,0,0,496,256,0,0
1134,497,257,0,0,496,256,0,0
1135,497,257,0,0,496,256,0,0
1136,497,257,0,0,496,256,0,0
1137,499,257,2,0,498,256,2,0
1138,499,257,0,0,498,256,0,0
1139,499,257,0,0,498,256,0,0
1140,499,257,0,0,498,256,0,0
1141,495,257,-4,0,494,256,-4,0
1142,485,257,-10,0,486,256,-8,0
1143,466,257,-19,0,466,256,-20,0
1144,437,257,-29,0,436,256,-30,0
1145,405,257,-32,0,404,256,-32,0
1146,373,257,-32,0,372,256,-32,0
1147,348,257,-25,0,348,256,-24,0
1148,335,257,-13,0,336,256,-12,0
1149,333,257,-2,0,332,256,-4,0
1150,337,257,4,0,336,256,4,0
1151,351,257,14,0,350,256,14,0
1152,369,257,18,0,368,256,18,0
1153,383,257,14,0,382,256,14,0
1154,386,257,3,0,386,256,4,0
1155,375,257,-11,0,374,256,-12,0
1156,326,253,-49,-4,338,248,-36,-8
1157,293,251,-33,-2,292,250,-46,2
1158,320,236,27,-15,320,236,28,-14
1159,344,226,24,-10,344,226,24,-10
1160,363,200,19,-26,362,200,18,-26
1161,379,173,16,-27,378,172,16,-28
1162,395,147,16,-26,378,172,0,0
1163,408,131,13,-16,378,172,0,0
1164,421,115,13,-16,420,116,42,-56
1165,433,104,12,-11,432,104,12,-12
1166,444,95,11,-9,444,94,12,-10
1167,455,88,11,-7,454,88,10,-6
1168,464,84,9,-4,454,88,0,0
1169,476,80,12,-4,480,276,26,188
1170,483,80,7,0,482,78,2,-198
1171,491,80,8,0,492,78,10,0
1172,499,81,8,1,498,78,6,0
1173,502,83,3,2,498,78,0,0
1174,513,72,11,-11,498,78,0,0
1175,517,67,4,-5,498,78,0,0
1176,527,55,10,-12,498,78,0,0
1177,531,49,4,-6,498,78,0,0
1178,537,43,6,-6,498,78,0,0
1179,543,42,6,-1,498,78,0,0
1180,548,45,5,3,498,78,0,0
1181,555,49,7,4,498,78,0,0
1182,563,56,8,7,498,78,0,0
1183,570,63,7,7,570,62,72,-16
1184,577,71,7,8,576,70,6,8
1185,585,82,8,11,584,82,8,12
1186,593,92,8,10,468,346,-116,264
1187,600,107,7,15,468,346,0,0
1188,610,123,10,16,610,122,142,-224
1189,619,141,9,18,618,140,8,18
1190,627,163,8,22,618,140,0,0
1191,638,183,11,20,638,182,20,42
1192,647,208,9,25,648,208,10,26
1193,658,236,11,28,658,236,10,28
1194,671,250,13,14,670,248,12,12
1195,683,257,12,7,670,248,0,0
1196,695,267,12,10,696,266,26,18
1197,710,281,15,14,696,266,0,0
1198,697,263,-13,-18,698,262,2,-4
1199,665,223,-32,-40,664,222,-34,-40
1200,636,192,-29,-31,634,190,-30,-32
1201,607,165,-29,-27,608,164,-26,-26
1202,586,146,-21,-19,586,146,-22,-18
1203,565,130,-21,-16,564,130,-22,-16
1204,546,117,-19,-13,564,130,0,0
1205,528,108,-18,-9,528,108,-36,-22
1206,511,100,-17,-8,510,100,-18,-8
1207,496,96,-15,-4,496,94,-14,-6
1208,482,92,-14,-4,482,92,-14,-2
1209,468,90,-14,-2,482,92,0,0
1210,455,89,-13,-1,456,88,-26,-4
1211,444,89,-11,0,456,88,0,0
1212,433,91,-11,2,456,88,0,0
1213,422,93,-11,2,422,94,-34,6
1214,412,91,-10,-2,422,94,0,0
1215,404,80,-8,-11,402,78,-20,-16
1216,394,71,-10,-9,402,78,0,0
1217,384,62,-10,-9,384,62,-18,-16
1218,376,56,-8,-6,384,62,0,0
1219,367,50,-9,-6,366,48,-18,-14
1220,360,46,-7,-4,360,46,-6,-2
1221,353,44,-7,-2,360,46,0,0
1222,375,52,22,8,360,46,0,0
1223,398,62,23,10,396,62,36,16
1224,420,74,22,12,396,62,0,0
1225,446,89,26,15,446,88,50,26
1226,472,104,26,15,472,104,26,16
1227,497,123,25,19,496,122,24,18
1228,524,144,27,21,524,142,28,20
1229,555,168,31,24,556,168,32,26
1230,586,195,31,27,586,194,30,26
1231,616,223,30,28,586,194,0,0
1232,648,234,32,11,648,234,62,40
1233,687,246,39,12,686,246,38,12
1234,721,259,34,13,720,258,34,12
1235,767,279,46,20,766,280,46,22
1236,803,296,36,17,766,280,0,0
1237,849,320,46,24,766,280,0,0
1238,895,347,46,27,766,280,0,0
1239,946,380,51,33,766,280,0,0
1240,946,380,0,0,766,280,0,0
1241,946,380,0,0,766,280,0,0
1242,946,380,0,0,766,280,0,0
1243,946,380,0,0,766,280,0,0
1244,946,380,0,0,766,280,0,0
1245,946,380,0,0,766,280,0,0
1246,946,380,0,0,766,280,0,0
1247,946,380,0,0,766,280,0,0
1248,946,380,0,0,766,280,0,0
1249,946,380,0,0,766,280,0,0
1250,946,380,0,0,766,280,0,0
1251,946,380,0,0,766,280,0,0
1252,946,380,0,0,766,280,0,0
1253,946,380,0,0,766,280,0,0
1254,946,380,0,0,766,280,0,0
1255,946,380,0,0,658,252,-108,-28
1256,946,380,0,0,658,252,0,0
1257,946,380,0,0,658,252,0,0
1258,946,380,0,0,658,252,0,0
1259,946,380,0,0,658,252,0,0
1260,946,380,0,0,768,242,110,-10
1261,946,380,0,0,768,242,0,0
1262,946,380,0,0,768,242,0,0
1263,946,380,0,0,894,104,126,-138
1264,946,380,0,0,894,108,0,4
1265,946,380,0,0,894,108,0,0
1266,946,380,0,0,894,108,0,0
1267,946,380,0,0,894,108,0,0
1268,946,380,0,0,894,108,0,0
1269,946,380,0,0,894,108,0,0
1270,946,380,0,0,894,108,0,0
1271,946,380,0,0,894,108,0,0
1272,946,380,0,0,894,108,0,0
1273,946,380,0,0,894,108,0,0
1274,946,380,0,0,894,106,0,-2
1275,946,380,0,0,894,106,0,0
1276,946,380,0,0,894,106,0,0
1277,946,380,0,0,894,108,0,2
1278,946,380,0,0,894,104,0,-4
1279,946,380,0,0,894,104,0,0
1280,946,380,0,0,894,104,0,0
1281,946,380,0,0,894,104,0,0
1282,946,380,0,0,894,104,0,0
1283,946,380,0,0,894,108,0,4
1284,946,380,0,0,768,242,-126,134
1285,946,380,0,0,896,104,128,-138
1286,946,380,0,0,894,104,-2,0
1287,946,380,0,0,894,108,0,4
1288,946,380,0,0,894,104,0,-4
1289,946,380,0,0,894,104,0,0
1290,946,380,0,0,894,108,0,4
1291,946,380,0,0,768,242,-126,134
1292,946,380,0,0,768,242,0,0
1293,946,380,0,0,768,242,0,0
1294,946,380,0,0,768,242,0,0
1295,946,380,0,0,768,242,0,0
1296,946,380,0,0,494,290,-274,48
1297,946,380,0,0,494,290,0,0
1298,946,380,0,0,494,290,0,0
1299,946,380,0,0,494,290,0,0
1300,946,380,0,0,494,290,0,0
1301,946,380,0,0,494,290,0,0
1302,946,380,0,0,494,290,0,0
1303,946,380,0,0,494,290,0,0
1304,946,380,0,0,894,104,400,-186
1305,946,380,0,0,894,104,0,0
1306,946,380,0,0,894,108,0,4
1307,946,380,0,0,894,108,0,0
1308,946,380,0,0,894,104,0,-4
1309,946,380,0,0,894,104,0,0
1310,946,380,0,0,894,104,0,0
1311,946,380,0,0,894,108,0,4
1312,946,380,0,0,494,290,-400,182
1313,946,380,0,0,894,104,400,-186
1314,946,380,0,0,894,104,0,0
1315,946,380,0,0,894,104,0,0
1316,946,380,0,0,494,290,-400,186
1317,946,380,0,0,494,290,0,0
1318,946,380,0,0,494,290,0,0
1319,946,380,0,0,494,290,0,0
1320,946,380,0,0,494,290,0,0
1321,946,380,0,0,494,290,0,0
1322,946,380,0,0,494,290,0,0
1323,946,380,0,0,494,290,0,0
1324,946,380,0,0,494,290,0,0
1325,946,380,0,0,894,108,400,-182
1326,946,380,0,0,894,108,0,0
1327,946,380,0,0,894,108,0,0
1328,946,380,0,0,894,108,0,0
1329,946,380,0,0,894,108,0,0
1330,946,380,0,0,894,108,0,0
1331,946,380,0,0,894,108,0,0
1332,946,380,0,0,894,108,0,0
1333,946,380,0,0,894,108,0,0
1334,946,380,0,0,494,290,-400,182
1335,946,380,0,0,494,290,0,0
1336,946,380,0,0,494,290,0,0
1337,946,380,0,0,494,290,0,0
1338,946,380,0,0,494,290,0,0
1339,946,380,0,0,494,290,0,0
1340,946,380,0,0,494,290,0,0
1341,946,380,0,0,494,290,0,0
1342,946,380,0,0,494,290,0,0
1343,946,380,0,0,494,290,0,0
1344,946,380,0,0,494,290,0,0
1345,946,380,0,0,490,258,-4,-32
1346,491,257,-455,-123,490,256,0,-2
1347,491,257,0,0,490,256,0,0
1348,491,257,0,0,490,256,0,0
1349,491,257,0,0,490,256,0,0
1350,491,257,0,0,490,256,0,0
1351,491,257,0,0,490,256,0,0
1352,491,257,0,0,490,256,0,0
1353,491,257,0,0,490,256,0,0
1354,491,257,0,0,490,256,0,0
1355,491,257,0,0,490,256,0,0
1356,491,257,0,0,490,256,0,0
1357,491,257,0,0,490,256,0,0
1358,491,257,0,0,490,256,0,0
1359,491,257,0,0,490,256,0,0
1360,487,257,-4,0,486,256,-4,0
1361,477,257,-10,0,476,256,-10,0
1362,456,257,-21,0,456,256,-20,0
1363,429,257,-27,0,428,256,-28,0
1364,393,257,-36,0,394,256,-34,0
1365,361,257,-32,0,360,256,-34,0
1366,331,257,-30,0,330,256,-30,0
1367,309,257,-22,0,310,256,-20,0
1368,301,257,-8,0,300,256,-10,0
1369,301,257,0,0,300,256,0,0
1370,309,257,8,0,308,256,8,0
1371,333,257,24,0,332,256,24,0
1372,357,257,24,0,356,256,24,0
1373,370,257,13,0,370,256,14,0
1374,373,257,3,0,372,256,2,0
1375,359,257,-14,0,358,256,-14,0
1376,359,257,0,0,358,256,0,0
1377,311,243,-48,-14,310,244,-48,-12
1378,337,231,26,-12,336,232,26,-12
1379,362,219,25,-12,362,218,26,-14
1380,383,185,21,-34,382,184,20,-34
1381,397,163,14,-22,398,162,16,-22
1382,413,141,16,-22,414,140,16,-22
1383,428,125,15,-16,428,124,14,-16
1384,443,110,15,-15,428,124,0,0
1385,454,101,11,-9,454,100,26,-24
1386,465,92,11,-9,466,92,12,-8
1387,476,88,11,-4,476,86,10,-6
1388,488,83,12,-5,476,86,0,0
1389,496,80,8,-3,476,86,0,0
1390,505,81,9,1,476,86,0,0
1391,513,81,8,0,512,80,36,-6
1392,521,83,8,2,512,80,0,0
1393,529,79,8,-4,528,78,16,-2
1394,535,70,6,-9,528,78,0,0
1395,543,61,8,-9,528,78,0,0
1396,548,54,5,-7,548,54,20,-24
1397,555,49,7,-5,548,54,0,0
1398,561,44,6,-5,548,54,0,0
1399,566,41,5,-3,548,54,0,0
1400,560,42,-6,1,548,54,0,0
1401,555,43,-5,1,544,304,-4,250
1402,551,46,-4,3,544,304,0,0
1403,544,48,-7,2,544,304,0,0
1404,538,54,-6,6,538,54,-6,-250
1405,532,60,-6,6,530,60,-8,6
1406,524,68,-8,8,530,60,0,0
1407,518,76,-6,8,516,76,-14,16
1408,510,87,-8,11,510,86,-6,10
1409,502,100,-8,13,502,98,-8,12
1410,494,113,-8,13,494,112,-8,14
1411,486,129,-8,16,486,128,-8,16
1412,477,146,-9,17,478,146,-8,18
1413,469,165,-8,19,468,166,-10,20
1414,460,187,-9,22,460,186,-8,20
1415,450,211,-10,24,450,210,-10,24
1416,440,227,-10,16,438,226,-12,16
1417,431,229,-9,2,430,228,-8,2
1418,420,233,-11,4,420,232,-10,4
1419,411,228,-9,-5,410,228,-10,-4
1420,411,176,0,-52,410,176,0,-52
1421,411,146,0,-30,410,146,0,-30
1422,411,124,0,-22,410,146,0,0
1423,411,124,0,0,410,146,0,0
1424,411,98,0,-26,410,98,0,-48
1425,412,91,1,-7,412,90,2,-8
1426,412,89,0,-2,412,90,0,0
1427,412,87,0,-2,412,90,0,0
1428,411,70,-1,-17,412,70,0,-20
1429,411,57,0,-13,588,236,176,166
1430,411,47,0,-10,588,250,0,14
1431,410,39,-1,-8,588,250,0,0
1432,411,32,1,-7,588,250,0,0
1433,410,29,-1,-3,588,250,0,0
1434,408,29,-2,0,588,250,0,0
1435,407,29,-1,0,588,250,0,0
1436,406,30,-1,1,588,250,0,0
1437,404,33,-2,3,404,32,-184,-218
1438,402,37,-2,4,402,36,-2,4
1439,400,42,-2,5,400,42,-2,6
1440,399,48,-1,6,398,46,-2,4
1441,396,56,-3,8,398,46,0,0
1442,396,64,0,8,398,46,0,0
1443,394,76,-2,12,398,46,0,0
1444,392,88,-2,12,392,88,-6,42
1445,391,101,-1,13,390,100,-2,12
1446,389,117,-2,16,388,116,-2,16
1447,387,135,-2,18,388,134,0,18
